sha256,java,native,lib,time
de0a2363f35cbb0a8cac1329c1d56db4affb78bcb7c27962a7ee89c465b69b54, 10101,111,0, 23.141775608062744
96877f7a5e45585054b16d334a359685fda09a90f0657ee841b09d8b234838e4, 65863,75,0, 218.89379596710205
1c41f5520782e319cc0c320efcfcd87319741d296b503d450a19c0acc98ab8fd, 226,64,0, 16564.9988322258
eec74e23b8be5a53723a673b34c76bbbb05c42be98beae2f42948e4c7936f1ed, 17009,740,94, 58.12622046470642
bc407b8036b57b507881352cca4e899423bb60cd6e732a8a3fe2327a8fefc595, 65863,75,0, 214.24397349357605
b6bf9facfa89990adf7f01d561875ac54d7577ca351d0c23d69b5e83e376963e, 597726,58,11, 214.43868136405945
c136aa845d8b2b9e7adb5ac6683e3686f6fa3f52586505f6db8137e38ca86413, 23714,740,94, 72.87462329864502
c9ab3693d7eb1d9c2743dd713528349301c3b801a3326661e73b14ad784f5717, 23603,740,94, 67.66014218330383
c03f3e173695a66c2b6108dcf8e0468f65159677fbf24b3f5e2c18afa2ec62fd, 36291,75,0, 169.9390640258789
f574e38548ec0bb222ac28a7c8b87124f4419f8ae4bce0c74d87ac4b2ba1888a, 272,2,0, 681.8991167545319
fa3eae202c85a96767a4bbd48d10c37979d015de6f7dc21c1d373563d07d06cd, 33529,740,94, 89.7458028793335
9c6724919caf4dc134aacf828a62663084ddcd6459fd1249df36bcffc7ef2ebb, 46424,740,94, 107.20441913604736
dfe9c866d398484549ea178d6db5bc49f621a0e1b67a7f3e94a89afb4dde0033, 20703,740,94, 117.31654262542725
ea76cbf0213a109dd9d7ed4ecb5dd759eb428f814bb9a34122bc057c30bd8637, 17129,740,94, 56.020731687545776
cd85063af9e7bad04502bb2281bec86cfa203377865fb4daf1358883230c95cd, 23158,0,0, 94.11362838745117
d07c49e4bac9342ebb1e05cecf287aae844d9eb4f461c8cc3a6dfde8d615f56e, 273,30,0, 596.685861825943
a7f23a85ef7f8e8724bd3279fe65011101d4d89c5a284c8cc23dd741f043be3d, 65863,75,0, 210.5206093788147
f66b055ba6ba7c1cdf45c53c34613046121185867f46f94034b1946c6d75afb8, 20435,740,94, 61.896389961242676
7e746faf9716cbf82e265893834124955793071fee67df6d6b4d403fbe863d5c, 597726,58,11, 214.79310512542725
d2e187f79bf1ddd51a0f115babbf935be9c7b10ba4184d278202efa72a5dcaca, 15994,2256,12, 301.063574552536
a8cfa55ae7b1950fac0a90a0f310003b00a893d4e0fede65ae6b86aea40c43b8, 81,0,0, 385.17619156837463
9249b53703940492e3f2aea364c451b650e0322e032cfd49bdcee6599fc4a852, 13871,740,94, 50.319605112075806
70de379d1aaa9eab3945fe88b52dd1ed29186d85242900000025cb6d15e4a882, 40253,740,94, 95.9207992553711
ccb73ede1d5e42cf916da56e3d14458c02eb4e7c95e15a21ca0b21a511a686d2, 65863,75,0, 212.38444638252258
3faf74256beb6a2ab23ca3c2e5b9d941779f82e303e7e0793375077598a9ddad, 33582,280,0, 4373.317920684814
a3c0e97a622329b40165044ff83e84dc100b080dfe552ca0bac4382a902cca12, 138,30,0, 345.28491282463074
a9e51e93a47b466a13ce9f989543c41fd24d8fba0e0594fd3d2c813ac15f0621, 20369,740,94, 62.948787212371826
d40b477ee9275ff21c6e25bf80e05803f4092f8cb841956f77ae6eb8a2b950f9, 33780,740,94, 85.27454686164856
ac198317aa89f0d0cd72c005b83c5c0e8390a63c914bd8fd177211aaef64e050, 0,0,0, 6.628036499023438e-05
9dfe5d1c73aa60f64ba53abca506491ab4dc381e586dab8970c8ea5d0897e6ac, 65863,75,0, 215.77933168411255
e16ad6718f999d3719aa4a99e7cf9a35f4ab9a91f9af08b54fac332872bbe7ac, 23158,0,0, 93.88954448699951
e937f9b51d278ddec8c037668e0f97899e1f6d2816ea6f5580a1d3d0c196f43e, 34339,740,94, 93.59035420417786
c5ea7e9101dce70c56a0f48b622fcff619d615f5034b15d21bdb7f40b74602cf, 23609,740,94, 67.29517817497253
008cd5abdf32debe0be75b66bf0bcde08c96e62cf77b4fc857ad0b201fcab808, 38382,8618,5, 750.8479909896851
d6f8b8cd178d207ea1cbd0ba4b0f4c9a8a85c539759102086e7fa2868b8677ae, 30464,740,94, 158.29739809036255
4c1fd60477354eee08ac009b770f2bd04a560fcef3131f27f8ae008f37b64ca5, 36291,75,0, 185.88303780555725
3fc0e65a821a67e42df20a3d6570ab563d55a87ae9bd39bb6c69057c0e30caa6, 43,16,0, 643.4074320793152
1e4e38dd376064392dbb7e89bf8bbc46394c4a996b2640fc7b2c077ff6ca2e74, 17132,740,94, 81.66400837898254
2d2dbc160478c9c4c1a506e806200c5e813dbf2d4f209d25a7541755ea071eb7, 40253,740,94, 119.35276126861572
b829e595daf67902690d1992633f426f8206d3ce2dc92c3900e4df033ef8a7c3, 2339728,75,0, 1233.564926624298
bbbde44746d69d97069a3dc52801e139d0dee468a7dd8738e8758cf966acb02a, 62194,0,0, 128.0401108264923
eb5f54b08fc4353958413abb6da1b6ba9cb1dc751a575e90e28c717ced24b85b, 36291,75,0, 174.02985262870789
e351f64ffe1f72503a6ed7ddf16764b28087728895747f392e3558cb2e04fc18, 40326,740,94, 98.6091799736023
d6ad22b972ebb8d430a0bdca25f18dbdf381458534a2f9100c86d69d325359eb, 23603,740,94, 69.15984964370728
212573c9d8dc7045861365ab4b4d9badd8161ced31e8ef7a3780e86783b80ac1, 1109,2,0, 840.558788061142
c7f00e4648d11c86f13346e1c85ff57c7c8761a87c5dc79957e236c8095c8191, 16772,75,0, 124.2294249534607
d2f5465b1815f8399c156c30ecb10ea9d0785f7b3b56e15d339a54500e457751, 23609,740,94, 69.53127002716064
f49410d96e93822e44dfa1a45b55e250abca233a43f4afb0237a1a0f76b62e67, 20051,75,0, 129.05677103996277
c5c508fd88d058f5e2b3abc2a066c52c1fafb148f27000c47da859945f771512, 289549,740,94, 87.960932970047
8e9cd9699a8f65a336bb3e39aff3bdd812f4a4a23fe7b4b23bf7006c38d84e44, 20720,740,94, 126.29632687568665
f5fe37cc5521137c11b09084e160498a1b676ec1712cafcde49b70dc1221b249, 65863,75,0, 217.88589715957642
9c55b0359bd80ffc18a1de774a9e367612e814684a6ddc02c6373312c7df85ac, 35738,8617,5, 634.0093185901642
f3f52121296119ff32c334075ea80b74495fde648a7204bed66268b285fbf199, 20489,740,94, 68.8196280002594
c98a251054c26468cfbfc6fbaf3bd1a55fdb500045f07eafa1127bed95fc8bc7, 18059,740,94, 62.64387106895447
db104cac9471650e5e5af54e14c80f6247e16923e78e41dfaeed42f28cf5c523, 20450,740,94, 63.41381239891052
9fb00ccab7d85f1c05dfbf4476d4015167fdc0d7d4e33b3918ab06ab53200c38, 65863,75,0, 216.66963696479797
f2dff1bad44a672e2e00ac4b8117eea9c4a5b96a940ac6308d46e379f7b785be, 17129,740,94, 130.23160362243652
d26d6472bb86e255d9215381b5d41a5428493164bc1536fc03c736e6bcd74754, 20450,740,94, 63.246009349823
e60ea3f65fad3edf73f77d54e383cea66a0f72605562a70c5a87e5c6d1b20be3, 20454,740,94, 79.85683226585388
bedf51a5732d94c173bcd8ed918333954f5a78307c2a2f064b97b43278330f54, 27023,740,94, 75.28386449813843
f602f2683d156462cebaf0efa4b0b55c5168b40a8b00e94e0a3f52397e482004, 77053,64,0, 170.92935729026794
cac6a4d389a0eb3ccd3429e7f71d1183e266fda86486d44e98eed9284ec5f383, 58774,75,0, 204.62041449546814
9ad05566f481877187af2968173daef98f65a911b39dcf42edd9415dc1cb3cb9, 38385,8621,6, 618.5330567359924
7cee2236274e04d564170f2b2098708d974fcdc0cff233f416fef17fa525fe27, 23698,740,94, 69.04093098640442
c086053eb0e0b21c9edfedf482d42f28b23d61b3d4a8ca52fa1dd2a9b6244bc8, 45633,15606,1, 361.7183666229248
df77f71e6bc9a1fdb9eb3202a42d2284e800a126976475e784fc8dc37ed81555, 38064,1024,79, 85.07449054718018
bca81dbfcc9cd6bf072a58ee9787f9657e4ebbe11f7d7d2171466ad745af2e87, 20387,740,94, 69.74947547912598
39c342b06323a2c59fa409f39b1e4193b1b8059dad8183d25c6e837b001700e1, 702,0,0, 8858.112845182419
2c6b542b30c644be1840e38eb8ed4592b671e4734c08fe57b315b92299b23a4a, 27029,740,94, 102.37991881370544
6a6816b47539e190ebfe1514c6f8b8872994ae71f607f95a22195771b8f905f3, 65863,75,0, 233.23420476913452
0f2420cf27f131a18e65616cdd3a96e209a7fb92a74a86f04aeed331904bf9cc, 65863,75,0, 229.0979781150818
26ff35d48fe1989993b34fe88b46310398d3628229a575c8039a3a6ec4f16cc4, 65863,75,0, 235.33793091773987
271983671f5e5e8b766519fc07c8fab349253fc3ecfb8d8c636df8a2633dd585, 47199,6809,165, 368.0411629676819
df18e17ccf1d211cc9ab69977e2793d67d3956453c62d4a2139fa2130705c3e1, 69624,15369,0, 8184.722028493881
fd25d9e900e18eccdec93d843be374446274c8ace7a2a7de8e83697e933eddc8, 65863,75,0, 219.25763297080994
cf64da2a15f3263eabca9accf7e525ea683e38630c9547629befdb9dcb3c1354, 17388,740,94, 121.0075855255127
f04cf945356b41456975bc6185fff97f7d69b3654d999f998deb225df1a3cfcd, 65863,75,0, 221.59270405769348
e209669d579a2085004fe67b4dbfec2f4ccd56362cb2826c4a4090a64538a728, 10562,0,0, 187.17929410934448
f7b038b441e051b3bcc6f40964c215f61a3a226ef3a1b8d58a36e135115dbcfe, 17129,740,94, 57.89571952819824
e50d3706e3e968b081e5f68498e2f5c320d28e9eeba9bd2b3d7d2010952bb550, 65863,75,0, 219.68768763542175
7bf6a98061927a35ae24c1de4232d763b57a23feda78d47ba92dc325d2d26e5d, 36291,75,0, 176.10376453399658
dd61a55c8849e629ec2561f499c427beaa3a0cc6bef0b0e2a3b4577c5b784644, 17126,740,94, 57.66965961456299
d11284301f268c2dbaea1e9a30fb8fdaaf9be44f42c6fdc70aa7ee5e799e1a5e, 33468,740,94, 87.50341439247131
d7df2b390c71b7d61c82a1fbb7b767c62d6ed8cec453108fe8fc30d9eb33e8ba, 70333,740,94, 153.54693222045898
7dcb02d16fe53b3de5536428a4bd3436e41e076760727909eca3c4b1c97985a0, 16549,75,0, 125.07292914390564
fc0bb164998e7a851895a0c20d33c4812d8bed2884d9788c2dc057f8e49d3d2b, 135,0,0, 557.3235194683075
8f81fd18a8fd47bca50d0ef4e9030225cfa5937d2d5f4cf9a491fcf1d1ddc2a8, 72872,15369,0, 8462.971189260483
e328b0037c89e14b1ea3249346abe22c3570fbc4fdea4c3eafe1ce272276f60f, 9804,75,0, 114.4677722454071
cee4e40403f1658e985de9d812d053fc8bd233d88178e0d9075d175321e008d4, 26973,740,94, 75.39970016479492
fa4820666746182e1ba9b706b7ac9a1706ac3688ad3178c6eba8722003d0d21a, 67295,64,0, 178.35505747795105
e4eb02b2d64d33e4c0536406bfc9a6d8fcc6b5237642d92333ee3e089bd82723, 26908,740,94, 75.36795949935913
7b5338e1e7bf8b4816b821db9ed042ed13ce4f8ebd1748ba9788b070e45bf03d, 17129,740,94, 69.8501398563385
8c3c2d2da6891c9c7a4b26bd2450d7e4c066c8f89a48e1c876e5a6f859eb3806, 20894,1057,1, 263.7888970375061
c92a078a5086e89d8b99af533ac9c21ff1ed6341dcac84b1e8df2006d2206dd4, 65863,75,0, 218.70605945587158
e661c2c8e05580b80aa06430513895ec866afb7638e324a45ffb276d40f8aa4b, 36291,75,0, 176.01956701278687
dcb07963bc45514aae762c3236cc1fa2e69a6e4a86d3c22d8dd57e9d03bae1fe, 135,0,0, 558.5645663738251
8d33450ef26711b19e3c4962e96be0724f836ea39f66bc0f09a4ab8d4c3040e3, 65863,75,0, 218.99758768081665
c01bda970bcf027483ae4c28a66aa7a06d5e951e29acd1ec98c2d908d1348621, 10625,740,94, 52.28715443611145
f59423e61599f925ec4b602f4c08cb53548a51e5fa785acbc4244df830f52680, 65863,75,0, 219.72736716270447
7e754a0adfb29a02c1b7921036b2f017b0e0f12886af14bbe67ffe7ed4e8b97c, 93,12,0, 537.4209079742432
9fd62916b7824d39fc23db1c0a9c39b69871cd3fa5182c5ed1885acac2ad1526, 177858,75,0, 1303.889820575714
cc78e22aaeaaa44a452dd76ea18ba189e9f546d8fa63c6d7d6d37bd6bcc4d299, 17129,740,94, 57.832571506500244
